,slug,Exchange,Symbol,Base,Quote,Price,+2% Depth,-2% Depth,Volume,Volume %,Liquidity,Updated,rn
2811,bitcoin,ATAIX,LTC/BTC,LTC,BTC,55140.68739939844,7384.64242677,42542.94897697,33988093.70076515,0.0963063485606678,39.0352111873,2021-10-10T17:12:11.000Z,4
2812,bitcoin,IndoEx,LTC/BTC,LTC,BTC,55140.687399330454,446449.71232796,141986.26609219,30677303.5012894,0.08692511883448355,630.663457526,2021-10-10T17:12:12.000Z,5
2813,bitcoin,Crex24,LSV/BTC,LSV,BTC,55140.68739939844,22.07187202,9.41576885,21.93388469,6.215036250170986e-08,8.6e-09,2021-10-10T17:12:10.000Z,1
2814,bitcoin,Finexbox,LSV/BTC,LSV,BTC,55140.68739939844,24890.76544907,7476.37917549,0.0,0.0,1.3873e-06,2021-10-10T17:12:07.000Z,3
2815,bitcoin,Cat.Ex,LSV/BTC,LSV,BTC,55140.68739939844,65.36443521,44.05608547,0.0,0.0,1.84e-08,2021-10-10T17:12:12.000Z,2
2816,bitcoin,STEX,LST/BTC,LST,BTC,55140.68739939844,24.92835903,9.65558705,0.0,0.0,0.0,2021-10-10T17:12:07.000Z,1
2817,bitcoin,Kraken,LSK/XBT,LSK,XBT,55140.68739939844,10482.28218716,27671.26195079,16955.25293526,4.8043250483350154e-05,82.9724001094,2021-10-10T17:13:54.000Z,1
2818,bitcoin,Binance,LSK/BTC,LSK,BTC,55140.68739939844,69348.07623338,74412.34286749,726065.69956708,0.002057330339149858,924.7761484215603,2021-10-10T17:13:54.000Z,1
2819,bitcoin,HitBTC,LSK/BTC,LSK,BTC,55140.68739939844,35.90064344,23010.51373822,584435.24958323,0.0016560159376115978,49.9820763636,2021-10-10T17:12:07.000Z,2
2820,bitcoin,OKEx,LSK/BTC,LSK,BTC,55140.68739939844,1232.24514756,12897.24891887,471630.30014626,0.0013363795121182557,71.7622344722,2021-10-10T17:13:53.000Z,3
2821,bitcoin,XT.COM,LSK/BTC,LSK,BTC,55140.68739939844,13764.59182993,13292.60106401,240512.93420707,0.000681501077377976,164.1968980125,2021-10-10T17:12:11.000Z,4
2822,bitcoin,Huobi Global,LSK/BTC,LSK,BTC,55140.68739939844,3056.9669525,9792.32961578,38929.18851895,0.00011030709847094323,40.1241534766,2021-10-10T17:13:53.000Z,5
2823,bitcoin,BTC-Alpha,LRG/BTC,LRG,BTC,55140.68739939844,0.26444381,0.0,4643.99280533,1.3158901871959826e-05,2e-10,2021-10-10T17:12:11.000Z,1
2824,bitcoin,Pionex,LRC/BTC,LRC,BTC,55140.68739939844,51687.51258851,62008.64182353,2032632.60255709,0.005759529370522877,114.9662608157,2021-10-10T17:12:15.000Z,1
2825,bitcoin,Binance,LRC/BTC,LRC,BTC,55140.68739939844,62208.10229796,82992.7540713,965476.69005798,0.002735709023828849,687.7567547555593,2021-10-10T17:13:54.000Z,2
2826,bitcoin,OKEx,LRC/BTC,LRC,BTC,55140.68739939844,66282.97065545,73690.7594059,931050.50673884,0.0026381613343486377,147.4206190003,2021-10-10T17:13:53.000Z,3
2827,bitcoin,Bitrue,LRC/BTC,LRC,BTC,55140.68739939844,10875.78692574,7880.83222749,601198.42727196,0.0017035149367519609,132.9778391777,2021-10-10T17:12:10.000Z,4
2828,bitcoin,Omgfin,LRC/BTC,LRC,BTC,55140.68739939844,14209.78387153,12635.24634779,334713.34091714,0.0009484209371102809,87.8462931469,2021-10-10T17:12:10.000Z,5
2829,bitcoin,Binance,LPT/BTC,LPT,BTC,55140.68739939844,59662.18515689,81360.73948125,539738.75296325,0.0015293669875168297,689.870107964751,2021-10-10T17:13:54.000Z,1
2830,bitcoin,Poloniex,LPT/BTC,LPT,BTC,55140.68739939844,2899.59359245,17712.87859187,26514.86216637,7.513070842731631e-05,0.0023719778,2021-10-10T17:13:53.000Z,2
2831,bitcoin,Bithumb,LPT/BTC,LPT,BTC,55140.68739939844,2697.46053635,1168.08016866,1847.85376267,5.235952628694567e-06,0.0005730409,2021-10-10T17:13:53.000Z,3
2832,bitcoin,ProBit Global,LPNT/BTC,LPNT,BTC,55140.68739939844,2571.22859561,1030.45913989,273.18898002,7.740896963617333e-07,4.67e-08,2021-10-10T17:12:07.000Z,1
2833,bitcoin,VinDAX,LOVE/BTC,LOVE,BTC,55140.68739939844,14.37837383,346.07836664,0.0,0.0,3.8e-09,2021-10-10T17:12:09.000Z,1
2834,bitcoin,STEX,LOT/BTC,LOT,BTC,55140.68739939844,26.63758885,0.68224711,0.0,0.0,2.4109e-05,2021-10-10T17:12:07.000Z,1
2835,bitcoin,Bittrex,LOON/BTC,LOON,BTC,55140.68739939844,75.07619278,686.67095523,1843.31127284,5.223081338743657e-06,3.34e-08,2021-10-10T17:13:53.000Z,1
2836,bitcoin,BitMart,LOOM/BTC,LOOM,BTC,55140.68739939844,1373.50901426,9709.16142488,2014884.91393778,0.005709240728230503,56.4838872437,2021-10-10T17:12:10.000Z,1
2837,bitcoin,Binance,LOOM/BTC,LOOM,BTC,55140.68739939844,30524.26408902,81444.43737055,1723025.07191428,0.004882246548320264,510.9797080752428,2021-10-10T17:13:54.000Z,2
2838,bitcoin,Huobi Global,LOOM/BTC,LOOM,BTC,55140.68739939844,11146.27009084,17858.93545996,153142.36303092,0.00043393377467145465,81.4315510511,2021-10-10T17:13:53.000Z,3
2839,bitcoin,VCC Exchange,LOOM/BTC,LOOM,BTC,55140.68739939844,0.0,0.0,108531.39961611,0.0003075271856441573,0.0,2021-10-10T17:12:10.000Z,4
2840,bitcoin,Omgfin,LOOM/BTC,LOOM,BTC,55140.68739939844,1199.22321125,1028.97067015,81473.17284501,0.00023085683626258887,35.3562865099,2021-10-10T17:12:10.000Z,5
2841,bitcoin,Hotbit,LON/BTC,LON,BTC,55140.68739939844,55.48749099,53.65956894,28858.86940806,8.17725277783629e-05,0.0002658826,2021-10-10T17:12:08.000Z,1
2842,bitcoin,Huobi Global,LOL/BTC,LOL,BTC,55101.39749022511,5106.77910538,3155.90874683,12884.35480042,3.650823065609672e-05,1.83e-07,2021-10-10T17:14:53.000Z,1
2843,bitcoin,Huobi Korea,LOL/BTC,LOL,BTC,55101.39749022511,5106.77910538,3155.90874683,74.68991366,2.116362548083775e-07,1.748e-07,2021-10-10T17:12:10.000Z,2
2844,bitcoin,KuCoin,LOKI/BTC,LOKI,BTC,55140.68739939844,814.05723606,12177.97441202,28798.89175997,8.160257919773172e-05,41.4429950945,2021-10-10T17:13:53.000Z,1
2845,bitcoin,STEX,LOG/BTC,LOG,BTC,55140.68739939844,50.76680922,40.17105789,41374.00256781,0.00011723455712833264,5.0863338794,2021-10-10T17:12:07.000Z,1
2846,bitcoin,Crex24,LOG/BTC,LOG,BTC,55140.68739939844,7.92495972,12.23690019,23099.99906488,6.545458481077895e-05,6.9339991726,2021-10-10T17:12:10.000Z,2
2847,bitcoin,Finexbox,LOG/BTC,LOG,BTC,55140.68739939844,12763.45399706,3833.72788861,1025.39512007,2.905489808145554e-06,350.2480032347,2021-10-10T17:12:07.000Z,3
2848,bitcoin,HitBTC,LOC/BTC,LOC,BTC,55101.39749022511,557.97047837,580.56935723,2.8614872,8.108115333308189e-09,54.0213774127,2021-10-10T17:12:07.000Z,1
2849,bitcoin,CoinTiger,LOBS/BTC,LOBS,BTC,55140.68739939844,809.54766076,11.91490753,66761.70030723,0.00018917140916750475,10.2131267532,2021-10-10T17:12:12.000Z,1
2850,bitcoin,Graviex,LOBS/BTC,LOBS,BTC,55101.39749022511,926.37159687,26.19261218,0.0,0.0,5.8425640914,2021-10-10T17:12:10.000Z,3
2851,bitcoin,Fatbtc,LOBS/BTC,LOBS,BTC,55101.39749022511,77.31847872,27.48774814,0.0,0.0,5.7853677647,2021-10-10T17:12:11.000Z,2
2852,bitcoin,Bitglobal,LOA/BTC,LOA,BTC,55140.68739939844,42.29513253,4.32604824,3534.47394975,1.0015044773622027e-05,2.09e-08,2021-10-10T17:13:53.000Z,1
2853,bitcoin,Crex24,LNOT/BTC,LNOT,BTC,55140.68739939844,0.05987381,0.05987381,0.0,0.0,1.9e-09,2021-10-10T17:12:10.000Z,1
2854,bitcoin,Exnomy,LNC/BTC,LNC,BTC,55140.68739939844,4.9e-07,2.4e-07,3554.83740561,1.0072745275898471e-05,0.0,2021-10-10T17:12:11.000Z,1
2855,bitcoin,HitBTC,LNC/BTC,LNC,BTC,55140.68739939844,157.40318951,3678.76197559,1202.62931004,3.4076885435731364e-06,14.5222781981,2021-10-10T17:12:07.000Z,2
2856,bitcoin,Bithumb,LN/BTC,LN,BTC,55101.39749022511,11509.39136747,21793.83905814,650238.13602088,0.0018424705170698064,142.4788175459,2021-10-10T17:14:53.000Z,1
2857,bitcoin,Bitfront,LN/BTC,LN,BTC,55101.39749022511,155719.95622141,50973.68937313,146468.81481839,0.0004150240627602548,6.227e-07,2021-10-10T17:12:10.000Z,2
2858,bitcoin,SouthXchange,LMY/BTC,LMY,BTC,55140.68739939844,0.20441763,0.13084457,0.0,0.0,6.1e-09,2021-10-10T17:12:10.000Z,2
2859,bitcoin,Cat.Ex,LMY/BTC,LMY,BTC,55140.68739939844,5.82196763,2.29967722,0.0,0.0,0.0,2021-10-10T17:12:12.000Z,1
2860,bitcoin,BitBay,LML/BTC,LML,BTC,55140.68739939844,62.85732509,25.14796064,2.41624287,6.846501309963428e-09,0.000207026,2021-10-10T17:12:08.000Z,1
2861,bitcoin,Bittrex,LMCH/BTC,LMCH,BTC,55140.68739939844,64249.80786201,22300.71554609,19.50601817,5.5270925208389936e-08,0.0,2021-10-10T17:13:53.000Z,1
2862,bitcoin,Hotbit,LMCH/BTC,LMCH,BTC,55140.68739939844,0.0,0.0,0.0,0.0,0.0,2021-10-10T17:12:08.000Z,2
2863,bitcoin,Binance,LIT/BTC,LIT,BTC,55140.68739939844,21579.54380045,37681.55467941,336375.80044007,0.0009531315692420175,528.1763698492014,2021-10-10T17:13:54.000Z,1
2864,bitcoin,Hotbit,LIT/BTC,LIT,BTC,55140.68739939844,0.87995525,13.62010087,29.6180626,8.392372592473655e-08,0.0,2021-10-10T17:12:08.000Z,2
2865,bitcoin,YoBit,LION/BTC,LION,BTC,55140.68739939844,3.1502276,5.47242076,0.0,0.0,7.5e-09,2021-10-09T02:15:10.000Z,1
2866,bitcoin,Bitglobal,LINKA/BTC,LINKA,BTC,55140.68739939844,479.93365526,0.2364109,2403.53454227,6.8104918576309776e-06,2.67e-08,2021-10-10T17:13:53.000Z,1
2867,bitcoin,Kraken,LINK/XBT,LINK,XBT,55140.68739939844,715756.37967302,776521.39113599,1020684.13553368,0.002892141083065143,371.4337206669,2021-10-10T17:13:54.000Z,1
2868,bitcoin,BitMart,LINK/BTC,LINK,BTC,55140.68739939844,79872.26424446,55970.59786669,28737849.21970096,0.08142961321111487,74.172638341,2021-10-10T17:12:10.000Z,1
2869,bitcoin,Binance,LINK/BTC,LINK,BTC,55183.23377822054,469892.27838482,478119.44366764,22392770.86590971,0.06345063113095156,565.9803108315333,2021-10-10T17:10:54.000Z,2
2870,bitcoin,IndoEx,LINK/BTC,LINK,BTC,55140.687399512564,2293814.40818235,65417.67398215,19228037.6270109,0.05448325846538607,512.5344622705,2021-10-10T17:12:12.000Z,3
2871,bitcoin,HitBTC,LINK/BTC,LINK,BTC,55140.68739939844,4469020.02196722,2788953.98481924,8345092.10507158,0.023646084894246595,358.4100724873,2021-10-10T17:12:07.000Z,4
2872,bitcoin,Changelly PRO,LINK/BTC,LINK,BTC,55140.68739939844,4701271.34239512,2528348.52035845,8345092.10507158,0.023646084894246595,357.0650014964,2021-10-10T17:12:10.000Z,5
2873,bitcoin,Binance,LINA/BTC,LINA,BTC,55183.23377822054,105277.40333334,146575.78887164,6689112.95992392,0.01895381511984036,894.2134413245249,2021-10-10T17:10:54.000Z,1
2874,bitcoin,Upbit,LINA/BTC,LINA,BTC,55140.68739939844,16313.93823906,89286.54938307,2170929.49602215,0.006151398033242369,2.159e-07,2021-10-10T17:13:54.000Z,2
2875,bitcoin,Huobi Global,LINA/BTC,LINA,BTC,55140.68739939844,20998.99115975,9391.59466383,448878.675962,0.0012719120586534756,4.394e-07,2021-10-10T17:13:53.000Z,3
2876,bitcoin,Bithumb,LINA/BTC,LINA,BTC,55140.68739939844,5220.85923751,519.19379224,9983.24957541,2.82878563841293e-05,1.161e-07,2021-10-10T17:13:53.000Z,4
2877,bitcoin,HitBTC,LINA/BTC,LINA,BTC,55140.68739939844,224868.46409653,44359.9048547,168.65946128,4.779019679388629e-07,0.0023224507,2021-10-10T17:12:07.000Z,5
2878,bitcoin,Gate.io,LIME/BTC,LIME,BTC,55140.68739939844,2359.05409286,2405.84693743,22759.69907867,6.449033393587938e-05,0.0012148924,2021-10-10T17:13:54.000Z,1
2879,bitcoin,Liquid,LIKE/BTC,LIKE,BTC,55140.68739939844,415.34283875,24.60199508,3442.87119253,9.755485436649005e-06,16.902377888,2021-10-10T17:13:53.000Z,1
2880,bitcoin,Crex24,LIBREF/BTC,LIBREF,BTC,55140.68739939844,511.59047907,84.44771858,0.0,0.0,0.0,2021-10-10T17:12:10.000Z,1
2881,bitcoin,Folgory,LHT/BTC,LHT,BTC,55140.68739939844,5.51792691,32.34423745,8.82250998,2.4998863684276665e-08,0.0,2021-10-10T17:12:10.000Z,1
2882,bitcoin,ExMarkets,LHT/BTC,LHT,BTC,55140.68739939844,0.0,0.0,0.0,0.0,0.0,2021-10-10T17:12:11.000Z,2
2883,bitcoin,Crex24,LHC/BTC,LHC,BTC,55140.68739939844,81551.14530418,181.09374838,1142995.39565414,0.0032387139433662305,22.8543945726,2021-10-10T17:12:10.000Z,1
2884,bitcoin,STEX,LHC/BTC,LHC,BTC,55140.68739939844,4286.96235007,164.82882682,191447.26072388,0.0005424719251566605,39.0177806442,2021-10-10T17:12:07.000Z,2
2885,bitcoin,Dex-Trade,LHC/BTC,LHC,BTC,55140.68739939844,87564.04381964,245.60497171,82090.26826849,0.00023260539584560308,20.1792068827,2021-10-10T17:12:10.000Z,3
2886,bitcoin,Finexbox,LHC/BTC,LHC,BTC,55140.68739939844,135681.76907194,40754.40567941,3159.31215208,8.952011842997843e-06,338.8165529154,2021-10-10T17:12:07.000Z,4
2887,bitcoin,Bithumb,LF/BTC,LF,BTC,55140.68739939844,449.10414839,1283.41277148,6089.4011582,1.7254512584038838e-05,0.0004665116,2021-10-10T17:13:53.000Z,1
2888,bitcoin,BitMart,LEXI/BTC,LEXI,BTC,54282.88827281658,73.7495568,123.20356278,1193682.25355904,0.0033823367734022794,0.0001521258,2021-10-10T17:12:10.000Z,1
2889,bitcoin,HitBTC,LEVL/BTC,LEVL,BTC,55140.68739939844,1128.81862705,215.63986251,50692.3106821,0.0001436382806543246,0.0002284489,2021-10-10T17:12:07.000Z,1
2890,bitcoin,Omgfin,LEO/BTC,LEO,BTC,55140.68739939844,51631.84898557,40238.2765843,480963.76835772,0.0013628261922635605,0.0037070265,2021-10-10T17:12:10.000Z,1
2891,bitcoin,Bitfinex,LEO/BTC,LEO,BTC,55140.68739939844,41178.85527856,40020.90043421,21571.59504106,6.112380321545157e-05,0.001462782,2021-10-10T17:13:53.000Z,2
2892,bitcoin,Gate.io,LEO/BTC,LEO,BTC,55140.68739939844,5592.77735924,623.08707468,551.65944549,1.5631446503558575e-06,0.0011686463,2021-10-10T17:13:54.000Z,3
2893,bitcoin,ProBit Global,LEND/BTC,LEND,BTC,55140.68739939844,0.0,0.0,694612.92928592,0.00196820791043807,0.0,2021-10-10T17:12:07.000Z,1
2894,bitcoin,Mercatox,LEDU/BTC,LEDU,BTC,55140.68739939844,8.46603003,80.842237,0.0,0.0,3.2337348782,2021-10-10T17:12:08.000Z,1
2895,bitcoin,LATOKEN,LEDU/BTC,LEDU,BTC,0.0,0.02368252,0.02592159,0.0,0.0,3.5933313881,2021-10-10T17:12:07.000Z,2
2896,bitcoin,HitBTC,LCX/BTC,LCX,BTC,55140.68739939844,5465.48294146,194.20497762,22156.65493086,6.278158909105882e-05,6.35e-08,2021-10-10T17:12:07.000Z,1
2897,bitcoin,Liquid,LCX/BTC,LCX,BTC,55140.68739939844,306.73315285,523.05839813,16375.73222308,4.640116004436572e-05,8.08e-08,2021-10-10T17:13:53.000Z,2
2898,bitcoin,LCX Exchange,LCX/BTC,LCX,BTC,55140.68739939844,116.57223551,1567.13402985,7904.35842789,2.239725194966405e-05,0.0004056842,2021-10-10T17:12:08.000Z,3
2899,bitcoin,ProBit Global,LCX/BTC,LCX,BTC,55140.68739939844,244.59020321,6046.49469005,705.41189606,1.998807127546154e-06,6.43e-08,2021-10-10T17:12:07.000Z,4
2900,bitcoin,Hotbit,LCX/BTC,LCX,BTC,55140.68739939844,19.04292258,17.2371282,487.87624428,1.3824129134680313e-06,2.63e-08,2021-10-10T17:12:08.000Z,5
2901,bitcoin,Hotbit,LCS/BTC,LCS,BTC,55140.68739939844,1.37683598,501.73639627,68.94874263,1.9536846340973423e-07,9.0353526767,2021-10-10T17:12:08.000Z,1
2902,bitcoin,Crex24,LCP/BTC,LCP,BTC,55140.68739939844,0.79620955,9.53999129,21.67831312,6.142619229907024e-08,6.6553344702,2021-10-10T17:12:10.000Z,1
2903,bitcoin,SouthXchange,LCC/BTC,LCC,BTC,55140.68739939844,20.06747429,58.64981888,2394.42817661,6.784688679815414e-06,10.0789069388,2021-10-10T17:12:10.000Z,1
2904,bitcoin,HitBTC,LCC/BTC,LCC,BTC,55140.68739939844,459.17118488,281.32276469,1915.78104612,5.428426754907998e-06,15.0906846921,2021-10-10T17:12:07.000Z,2
2905,bitcoin,STEX,LCC/BTC,LCC,BTC,55140.68739939844,151.9451318,22.63567409,806.37796394,2.28489770419513e-06,11.7020060294,2021-10-10T17:12:07.000Z,3
2906,bitcoin,Mercatox,LCC/BTC,LCC,BTC,55140.68739939844,182.73881189,27.30869248,22.05627496,6.249715923902698e-08,12.5362591053,2021-10-10T17:12:08.000Z,4
2907,bitcoin,YoBit,LCC/BTC,LCC,BTC,55140.68739939844,12.59616102,41.91795089,5.838e-05,1.6542159376373658e-13,9.7059305644,2021-10-10T17:12:10.000Z,5
2908,bitcoin,YoBit,LBTCX/BTC,LBTCX,BTC,55140.68739939844,0.0,0.0,0.0,0.0,0.0,2021-10-09T02:15:08.000Z,1
2909,bitcoin,MEXC,LBTC/BTC,LBTC,BTC,55140.68739939844,4907.90243656,155.25920026,153508.71866432,0.00043497185505448564,18.7627384143,2021-10-10T17:12:11.000Z,1
2910,bitcoin,Bittrex,LBC/BTC,LBC,BTC,55101.39749022511,2729.4480072,1291.2598065,26595.13251389,7.535815701962066e-05,38.7763829255,2021-10-10T17:14:53.000Z,1
2911,bitcoin,CoinEx,LBC/BTC,LBC,BTC,55140.68739939844,236.50422199,5383.59067374,10567.6843222,2.9943870897060232e-05,41.0772953133,2021-10-10T17:13:53.000Z,2
2912,bitcoin,Hotbit,LBC/BTC,LBC,BTC,55140.68739939844,36.08392371,228.0404509,0.0,0.0,8.289813124,2021-10-10T17:12:08.000Z,3
2913,bitcoin,KuCoin,LAYER/BTC,LAYER,BTC,55140.68739939844,178.45157075,3628.76245485,26907.87679959,7.624432793741778e-05,25.6847891112,2021-10-10T17:13:53.000Z,1
2914,bitcoin,Huobi Global,LAT/BTC,LAT,BTC,55140.68739939844,1825.30453366,2728.00965505,13290.40816979,3.765879584133688e-05,0.0011532642,2021-10-10T17:13:53.000Z,1
2915,bitcoin,DigiFinex,LANC/BTC,LANC,BTC,55140.68739939844,123.4691871,1.42871488,2987.43146117,8.4649824180656e-06,0.0001909867,2021-10-10T17:12:10.000Z,1
2916,bitcoin,YoBit,LANA/BTC,LANA,BTC,55101.39749022511,0.0,0.0,0.0,0.0,0.0,2021-10-10T17:12:10.000Z,1
2917,bitcoin,FreiExchange,LANA/BTC,LANA,BTC,55140.68739939844,0.0,0.0,0.0,0.0,0.0,2021-10-10T17:12:12.000Z,2
2918,bitcoin,DragonEX,LAMB/BTC,LAMB,BTC,55140.68739939844,24.47147315,31.81418766,150721.19100473,0.000427073306440065,5.57009e-05,2021-10-10T17:12:08.000Z,1
2919,bitcoin,Huobi Global,LAMB/BTC,LAMB,BTC,55140.68739939844,1809.09532002,6836.45763176,67710.34231439,0.00019185941657990009,0.000747868,2021-10-10T17:13:53.000Z,2
2920,bitcoin,AOFEX,LAMB/BTC,LAMB,BTC,55140.68739939844,78.79025361,63.88976068,5275.06378806,1.4947061648274386e-05,0.0001707979,2021-10-10T17:12:11.000Z,3
2921,bitcoin,CoinEx,LAMB/BTC,LAMB,BTC,55140.68739939844,766.54994861,8.43027945,2767.00534909,7.840397992450361e-06,0.0004261006,2021-10-10T17:13:53.000Z,4
2922,bitcoin,Huobi Korea,LAMB/BTC,LAMB,BTC,55140.68739939844,1812.75915675,6858.39287963,647.2010202,1.8338647524323446e-06,0.0007852048,2021-10-10T17:12:10.000Z,5
2923,bitcoin,Crex24,LABX/BTC,LABX,BTC,55140.68739939844,6.04870777,0.84933543,0.0222217,6.296589637101105e-11,1.74347e-05,2021-10-10T17:12:10.000Z,1
2924,bitcoin,LATOKEN,LA/BTC,LA,BTC,55101.39749022511,0.06086819,0.06086819,4162.47873971,1.1794516394835522e-05,9.5878706233,2021-10-10T17:12:07.000Z,1
2925,bitcoin,Hotbit,L2P/BTC,L2P,BTC,55140.68739939844,52.35517013,1.869e-05,1.32147117,3.744430747760015e-09,0.0,2021-10-10T17:12:08.000Z,1
2926,bitcoin,Graviex,KZC/BTC,KZC,BTC,55140.68739939844,1.77939031,17.23342565,1.78295627,5.0520635113814145e-09,1.3210774126,2021-10-10T17:12:10.000Z,1
2927,bitcoin,Mercatox,KXC/BTC,KXC,BTC,55140.68739939844,0.0,0.0,0.0,0.0,0.0,2021-10-10T17:12:08.000Z,1
2928,bitcoin,Hotbit,KVA/BTC,KVA,BTC,55140.68739939844,23.27626713,24.78527387,91064.03566453,0.0002580328522470761,0.0,2021-10-10T17:12:08.000Z,1
2929,bitcoin,YoBit,KURT/BTC,KURT,BTC,55140.68739939844,16.47522083,153.2114175,0.0,0.0,2.1255855017,2021-10-10T17:12:09.000Z,1
2930,bitcoin,STEX,KUE/BTC,KUE,BTC,55140.68739939844,322.00086632,99.13342189,12.34214006,3.497184787907604e-08,2.4272953735,2021-10-10T17:12:07.000Z,1
2931,bitcoin,Crex24,KUBO/BTC,KUBO,BTC,55140.68739939844,0.0,0.0,0.0,0.0,0.0,2021-10-10T17:12:10.000Z,1
2932,bitcoin,Crex24,KTS/BTC,KTS,BTC,55140.68739939844,6.50539906,83.43704948,65.91708007,1.8677815076106947e-07,5.82763e-05,2021-10-10T17:12:10.000Z,1
2933,bitcoin,Graviex,KTS/BTC,KTS,BTC,55140.68739939844,103.02079692,171.55869941,0.0,0.0,7.08349e-05,2021-10-10T17:12:10.000Z,2
2934,bitcoin,Birake Network,KTS/BTC,KTS,BTC,55140.68739939844,39.62598388,1015.24162384,0.0,0.0,0.0,2021-10-10T17:12:12.000Z,3
2935,bitcoin,Hotbit,KTON/BTC,KTON,BTC,55140.68739939844,4.07771805,3.64361543,25.92338908,7.345475055448861e-08,6.3e-09,2021-10-10T17:12:08.000Z,1
2936,bitcoin,WhiteBIT,KTLYO/BTC,KTLYO,BTC,55428.9017268418,18554.21443483,123523.29956274,38674.46912795,0.00010958534294470565,0.0,2021-10-10T17:12:07.000Z,1
2937,bitcoin,Kraken,KSM/XBT,KSM,XBT,55140.68739939844,77642.24222098,87575.19313713,588604.88021462,0.0016678307191198307,9.232e-07,2021-10-10T17:13:54.000Z,1
2938,bitcoin,Binance,KSM/BTC,KSM,BTC,55140.68739939844,105614.17374268,128910.97877213,4720368.65348405,0.013375315275980041,926.272802985907,2021-10-10T17:13:54.000Z,1
2939,bitcoin,OKEx,KSM/BTC,KSM,BTC,55140.68739939844,89196.0518176,107324.55538309,2280696.02780148,0.006462425005302228,6.198e-07,2021-10-10T17:13:53.000Z,2
2940,bitcoin,Bibox,KSM/BTC,KSM,BTC,55140.68739939844,22293.89090763,22282.70921907,748365.58758359,0.0021205177837617787,2.511e-07,2021-10-10T17:12:10.000Z,3
2941,bitcoin,Huobi Global,KSM/BTC,KSM,BTC,55140.68739939844,71840.95995259,80607.12597577,439103.30523922,0.0012442132336347425,7.798e-07,2021-10-10T17:13:53.000Z,4
2942,bitcoin,VCC Exchange,KSM/BTC,KSM,BTC,55140.68739939844,0.0,0.0,432792.38944491,0.0012263310522574987,0.0,2021-10-10T17:12:10.000Z,5
2943,bitcoin,Bittrex,KRT/BTC,KRT,BTC,0.0,3809.7518032,325.22127534,0.0,0.0,2.95e-08,2021-10-10T17:13:53.000Z,1
2944,bitcoin,KuCoin,KRL/BTC,KRL,BTC,55140.68739939844,30363.00512604,25151.33822419,44887.55881002,0.00012719033090984863,79.0893877569,2021-10-10T17:13:53.000Z,1
2945,bitcoin,Liquid,KRL/BTC,KRL,BTC,55140.68739939844,4941.69454678,5938.39844748,2535.70424527,7.18499893055903e-06,74.4803747607,2021-10-10T17:13:53.000Z,2
2946,bitcoin,HitBTC,KRL/BTC,KRL,BTC,55140.68739939844,30372.93442166,20588.99875364,1797.99007765,5.0946622853074255e-06,73.6645750856,2021-10-10T17:12:07.000Z,3
2947,bitcoin,TradeOgre,KRB/BTC,KRB,BTC,55101.39749022511,0.0,0.0,1337.55446526,3.790003278333532e-06,0.0,2021-10-10T17:12:07.000Z,1
2948,bitcoin,Crex24,KRB/BTC,KRB,BTC,55101.39749022511,42.83224971,6.6481947,41.97207894,1.1892922562233922e-07,5.5503177241,2021-10-10T17:12:10.000Z,2
2949,bitcoin,SafeTrade,KOTO/BTC,KOTO,BTC,54282.88827281658,0.0,0.0,0.0,0.0,0.0,2021-10-08T14:09:10.000Z,1
2950,bitcoin,Crex24,KONJ/BTC,KONJ,BTC,55140.68739939844,23.33710895,0.57604002,1.74299713,4.938838012508029e-09,1.37e-08,2021-10-10T17:12:10.000Z,1
2951,bitcoin,Bittrex,KOK/BTC,KOK,BTC,55140.68739939844,5708.87878124,3561.94404751,8359.97776705,2.368826389268268e-05,1.261e-07,2021-10-10T17:13:53.000Z,1
2952,bitcoin,VinDAX,KOEL/BTC,KOEL,BTC,55140.68739939844,0.0,0.0,0.0,0.0,0.0,2021-10-10T17:12:09.000Z,1
2953,bitcoin,YoBit,KOBO/BTC,KOBO,BTC,55140.68739939844,26.41268019,14.26774308,0.0,0.0,5.8212130284,2021-10-10T17:12:11.000Z,1
2954,bitcoin,Crex24,KNT/BTC,KNT,BTC,55101.39749022511,4.14436261,1.82501211,0.6893846,1.953393272493594e-09,0.5198776633,2021-10-10T17:12:10.000Z,1
2955,bitcoin,Mercatox,KNT/BTC,KNT,BTC,55101.39749022511,0.0,0.0,0.0,0.0,0.0,2021-10-10T17:12:08.000Z,2
2956,bitcoin,Mercatox,KNDC/BTC,KNDC,BTC,55140.68739939844,0.0,0.0,0.0,0.0,0.0,2021-10-10T17:12:08.000Z,1
2957,bitcoin,Binance,KNC/BTC,KNC,BTC,55266.84609534381,67610.65041063,81032.21051353,787112.87853539,0.0022303094696691783,551.1743537518062,2021-10-10T17:13:54.000Z,1
2958,bitcoin,Decoin,KNC/BTC,KNC,BTC,55266.84609534381,1172850.62269737,1790077.28864518,450693.79710239,0.0012770552623519607,0.0040732652,2021-10-10T17:12:07.000Z,2
2959,bitcoin,OKEx,KNC/BTC,KNC,BTC,55266.84609534381,35347.09068313,40912.52578539,306067.79367601,0.0008672528645021593,0.0024131478,2021-10-10T17:13:53.000Z,3
2960,bitcoin,Coinbase Exchange,KNC/BTC,KNC,BTC,55266.84609534381,47299.36331542,65950.31055334,105282.66202942,0.0002983217839773122,0.0034864631,2021-10-10T17:06:53.000Z,4
